parent,left_child,right_child,distance,size
72176,6681.0,63972.0,0.009575872100009172,3.0
72177,21663.0,69416.0,0.009576367698263559,6.0
72178,31612.0,71920.0,0.009576522026444531,26.0
72179,57188.0,62841.0,0.0095776806652581,5.0
72180,28153.0,70928.0,0.009578048674283555,23.0
72181,37034.0,71678.0,0.009578566085529174,11.0
72182,30484.0,53219.0,0.00957986244772398,11.0
72183,6806.0,41110.0,0.009580320995551159,2.0
72184,39163.0,60669.0,0.009580592472416709,5.0
72185,53490.0,72078.0,0.009580765763491494,21.0
72186,51684.0,71821.0,0.009581748876367964,86.0
72187,16120.0,72135.0,0.009583292965835325,8.0
72188,6916.0,6917.0,0.009584393087682384,2.0
72189,22329.0,53626.0,0.00958566450857837,3.0
72190,31646.0,72039.0,0.009585770044698507,119.0
72191,51632.0,69190.0,0.00958863877936378,5.0
72192,7608.0,70829.0,0.009589263399166348,14.0
72193,16525.0,16527.0,0.009589734254815803,2.0
72194,14485.0,72055.0,0.009591635792500738,88.0
72195,9206.0,71471.0,0.009592400338733922,9.0
72196,50653.0,71469.0,0.009593048984084586,6.0
72197,19542.0,70904.0,0.00959340884335851,5.0
72198,16529.0,55620.0,0.009593559414877075,3.0
72199,27290.0,72102.0,0.009594750696191166,45.0
72200,71688.0,69552.0,0.009595645827443175,7.0
72201,60418.0,71509.0,0.00960028877189301,83.0
72202,46147.0,72190.0,0.009600949277858256,120.0
72203,70973.0,65749.0,0.009602294416638412,15.0
72204,61861.0,54260.0,0.009602827947843322,7.0
72205,3172.0,68204.0,0.009604189833132442,4.0
72206,37200.0,61251.0,0.009606649408752098,5.0
72207,25720.0,58730.0,0.009607313196981408,3.0
72208,10667.0,65559.0,0.009608164135092917,3.0
72209,71299.0,61643.0,0.00960820514524851,5.0
72210,14201.0,44607.0,0.009609902748946252,2.0
72211,16769.0,16771.0,0.009610136179186969,2.0
72212,49929.0,49930.0,0.009610907056578489,2.0
72213,14345.0,14346.0,0.0096115627377803,2.0
72214,71147.0,72179.0,0.009612222767419978,11.0
72215,7858.0,70153.0,0.009612268528737549,3.0
72216,51406.0,71292.0,0.009616120254500395,44.0
72217,31740.0,71720.0,0.009616291063752731,23.0
72218,43024.0,59544.0,0.009616877662348328,6.0
72219,71741.0,68095.0,0.009616883160138538,14.0
72220,5917.0,72015.0,0.009617723636395117,142.0
72221,70665.0,67612.0,0.00961843424363011,18.0
72222,49882.0,49892.0,0.009618445331928,2.0
72223,70728.0,72201.0,0.009619791851321176,87.0
72224,16182.0,56678.0,0.009621069017505058,3.0
72225,41577.0,63526.0,0.009621376580413269,7.0
72226,23568.0,72161.0,0.009621498401012441,5.0
72227,60104.0,60084.0,0.00962212420584552,7.0
72228,71160.0,60938.0,0.009622843250564747,19.0
72229,59037.0,59034.0,0.009623164128405099,4.0
72230,21321.0,70884.0,0.009625058639865913,6.0
72231,11707.0,11710.0,0.009626063893459018,2.0
72232,2251.0,25463.0,0.009626424111852924,2.0
72233,6448.0,69556.0,0.00962847277166883,4.0
72234,42404.0,42408.0,0.009628824231089773,2.0
72235,10809.0,10883.0,0.009629916818614614,2.0
72236,11646.0,11647.0,0.009630237699258639,2.0
72237,49003.0,72038.0,0.00963120887736466,34.0
72238,197.0,71999.0,0.009631508071743898,76.0
72239,24568.0,72165.0,0.00963155907620281,34.0
72240,14238.0,70769.0,0.009632153695022056,7.0
72241,34592.0,72146.0,0.00963396344373949,111.0
72242,31260.0,71971.0,0.009634143576962162,43.0
72243,41618.0,41646.0,0.009634172157406863,2.0
72244,6478.0,69975.0,0.009635881849405089,3.0
72245,10055.0,72155.0,0.009636998258052242,222.0
72246,51890.0,69213.0,0.009637095660081633,3.0
72247,39175.0,72202.0,0.009637577633700814,121.0
72248,71453.0,72163.0,0.009637684449061686,13.0
72249,72042.0,71945.0,0.00963962494802355,31.0
72250,64598.0,72073.0,0.00964037537753626,65.0
72251,43017.0,43029.0,0.00964047850380528,2.0
72252,69431.0,72245.0,0.009644650797707415,228.0
72253,48349.0,52421.0,0.009644759939756711,3.0
72254,45987.0,71830.0,0.009645247942184895,6.0
72255,48491.0,52685.0,0.009645560106197187,3.0
72256,23393.0,71271.0,0.009649544496851722,13.0
72257,27823.0,72199.0,0.009649566294474781,46.0
72258,45972.0,45992.0,0.00965056477955996,2.0
72259,59228.0,59178.0,0.00965135615374674,7.0
72260,18826.0,72096.0,0.00965173588357124,26.0
72261,20770.0,71191.0,0.009654129717715908,18.0
72262,71845.0,71980.0,0.009655540643900448,106.0
72263,17841.0,71049.0,0.009658426162547827,20.0
72264,2626.0,67953.0,0.009659133276274628,8.0
72265,17154.0,70840.0,0.009660218118741688,4.0
72266,82.0,71319.0,0.009661927390505457,26.0
72267,20385.0,20924.0,0.009662470735229248,2.0
72268,51904.0,72186.0,0.009662733536373055,87.0
72269,14236.0,72240.0,0.009664155947345411,8.0
72270,64301.0,72004.0,0.00966696123546835,29.0
72271,54862.0,71965.0,0.009667460351360882,45.0
72272,982.0,70384.0,0.009669788501258682,5.0
72273,6580.0,69387.0,0.00967116507579508,3.0
72274,10966.0,14119.0,0.009671674242261437,2.0
72275,17779.0,30155.0,0.00967264634629972,2.0
72276,61206.0,61203.0,0.009673200553465792,4.0
72277,17086.0,68712.0,0.009673335036625383,4.0
72278,71291.0,72257.0,0.009673461156801153,48.0
72279,61318.0,71950.0,0.009673847745688266,24.0
72280,64682.0,64571.0,0.009677948570981337,5.0
72281,32855.0,72247.0,0.009678762841538265,122.0
72282,1091.0,52081.0,0.009679010883839193,2.0
72283,66216.0,55322.0,0.009681937651737128,11.0
72284,8346.0,71030.0,0.009682022705365383,5.0
72285,14210.0,71785.0,0.00968253840716638,8.0
72286,61125.0,71993.0,0.009684570586571316,46.0
72287,21307.0,70043.0,0.009684888508458094,3.0
72288,16906.0,71438.0,0.009685573307120545,6.0
72289,40957.0,41006.0,0.009685630922757194,2.0
72290,52197.0,71200.0,0.009686425990601748,14.0
72291,35747.0,71316.0,0.00968663042985395,3.0
72292,911.0,69697.0,0.009688966452738836,7.0
72293,14539.0,17020.0,0.00969139123735307,2.0
72294,47376.0,71868.0,0.009693344886957986,15.0
72295,17157.0,17167.0,0.009693818170811523,2.0
72296,7408.0,7761.0,0.009695644369290515,2.0
72297,38964.0,60576.0,0.009696312783988604,3.0
72298,16965.0,48085.0,0.009697242935911106,2.0
72299,49551.0,49574.0,0.009699958066121983,2.0
72300,23799.0,72105.0,0.009701158601743705,3.0
72301,34165.0,72242.0,0.009701491250672658,44.0
72302,799.0,805.0,0.00970405254054067,2.0
72303,37400.0,72144.0,0.00970566606874184,15.0
72304,32751.0,69750.0,0.00970609660145199,17.0
72305,52379.0,54486.0,0.00970723944326018,4.0
72306,7980.0,9457.0,0.00970908298048282,2.0
72307,68489.0,72268.0,0.009709626030833265,89.0
72308,15206.0,72238.0,0.009710230561589617,77.0
72309,13559.0,72120.0,0.00971233459322635,9.0
72310,33501.0,71457.0,0.009712928226728805,26.0
72311,69682.0,69327.0,0.009714765495896933,5.0
72312,49597.0,65098.0,0.009714852730545459,3.0
72313,18818.0,50492.0,0.009715825629836458,2.0
72314,44309.0,63294.0,0.009717245024684474,18.0
72315,48386.0,48393.0,0.009717936299064511,2.0
72316,2106.0,66687.0,0.009717985905366128,3.0
72317,71527.0,70023.0,0.009718340812719604,19.0
72318,71221.0,71212.0,0.009718738184014407,6.0
72319,71829.0,54740.0,0.009719105267656604,32.0
72320,10745.0,57596.0,0.009719702532576943,3.0
72321,56562.0,57250.0,0.009719799790257541,10.0
72322,71018.0,70028.0,0.009719851467896558,21.0
72323,23968.0,23969.0,0.009719929147623752,2.0
72324,62889.0,59881.0,0.009720968611621713,6.0
72325,22969.0,59463.0,0.009722103886551444,3.0
72326,8903.0,72250.0,0.009725116979637669,66.0
72327,15826.0,72125.0,0.009725331620712683,5.0
72328,42883.0,59349.0,0.009725589657934035,3.0
72329,38499.0,48025.0,0.009726320881556094,2.0
72330,2129.0,62515.0,0.009727029899494167,11.0
72331,8451.0,65910.0,0.009728679602048648,3.0
72332,1257.0,3712.0,0.009728768453450411,2.0
72333,24319.0,71551.0,0.009730718988581829,5.0
72334,52393.0,72326.0,0.009731814959089527,69.0
72335,38059.0,71050.0,0.009734294029243671,5.0
72336,65154.0,72023.0,0.009735026038010759,130.0
72337,72192.0,71037.0,0.009736706000101831,21.0
72338,38905.0,72337.0,0.00973911890843885,22.0
72339,45241.0,45242.0,0.00973936176034144,2.0
72340,47476.0,47583.0,0.009740919930195853,2.0
72341,7617.0,69930.0,0.009741674385701218,5.0
72342,38844.0,71613.0,0.009742185754544936,28.0
72343,4311.0,67692.0,0.009744788168716906,4.0
72344,27159.0,72185.0,0.009744826697048042,22.0
72345,70624.0,71552.0,0.009745022949536698,6.0
72346,22723.0,22729.0,0.009745475094002583,2.0
72347,67613.0,55996.0,0.009746602517888234,6.0
72348,14481.0,72194.0,0.009746740132601994,89.0
72349,39980.0,57240.0,0.009747544313730436,3.0
72350,8244.0,71581.0,0.009751178392177944,64.0
72351,63289.0,63288.0,0.009751801365779522,5.0
72352,66746.0,65329.0,0.009751878792560988,5.0
72353,21733.0,36115.0,0.009753904175250029,2.0
72354,29348.0,72301.0,0.009753937459150479,45.0
72355,24931.0,72089.0,0.00975494178862209,9.0
72356,45678.0,67743.0,0.009755346180226495,30.0
72357,71743.0,69568.0,0.009756861964580952,7.0
72358,27293.0,32958.0,0.009758325416618259,2.0
72359,12329.0,71858.0,0.009761276122995065,10.0
72360,69777.0,71689.0,0.00976217718843114,13.0
72361,7364.0,71477.0,0.009762484230132696,29.0
72362,39173.0,69811.0,0.009764228070319042,3.0
72363,5720.0,66714.0,0.009764282020725192,4.0
72364,34599.0,59888.0,0.009764696234232189,3.0
72365,37602.0,70009.0,0.009765833878941145,4.0
72366,37095.0,71452.0,0.009768017563783109,5.0
72367,928.0,66492.0,0.009770013959010785,4.0
72368,35438.0,46698.0,0.009770673396027389,2.0
72369,71568.0,69244.0,0.009771197602100214,9.0
72370,72284.0,71229.0,0.009772244513700032,8.0
72371,25631.0,72252.0,0.009774099552143225,229.0
72372,13008.0,16518.0,0.009777587409768876,2.0
72373,26387.0,69920.0,0.00977849905769548,5.0
72374,36441.0,36442.0,0.00977851770682952,2.0
72375,37070.0,72366.0,0.009779021014632105,6.0
72376,55185.0,72241.0,0.009779438043787083,113.0
72377,20689.0,30278.0,0.009779518838796615,2.0
72378,67412.0,72062.0,0.00978047790442845,11.0
72379,6429.0,6452.0,0.009780917731882622,2.0
72380,11068.0,72237.0,0.009782046373543274,35.0
72381,53801.0,71166.0,0.009782488531432869,65.0
72382,52933.0,72219.0,0.009784319926417323,16.0
72383,24460.0,24461.0,0.009785467921109112,2.0
72384,1024.0,33829.0,0.009785944420587517,2.0
72385,32047.0,67684.0,0.00978609658420281,31.0
72386,33380.0,72373.0,0.009787744287877612,6.0
72387,51841.0,71878.0,0.009788652086662462,32.0
72388,8201.0,71202.0,0.009789895161991306,4.0
72389,12481.0,71752.0,0.009790858224531164,17.0
72390,72342.0,72118.0,0.009795341362982789,67.0
72391,32860.0,58369.0,0.00979570010608529,3.0
72392,67973.0,70569.0,0.00979642424739272,9.0
72393,10393.0,72097.0,0.009796669729779106,18.0
72394,67736.0,62842.0,0.009797699174968219,8.0
72395,33059.0,72336.0,0.009797955528673031,131.0
72396,51772.0,51801.0,0.009798851084298375,2.0
72397,60765.0,71314.0,0.009799389914495863,13.0
72398,22628.0,22630.0,0.009800764140350565,2.0
72399,14606.0,72249.0,0.009801156402976083,32.0
72400,36529.0,36530.0,0.009801182625578548,2.0
72401,39833.0,61998.0,0.0098012442250642,3.0
72402,5942.0,71937.0,0.00980193258626887,4.0
72403,58036.0,58027.0,0.009803563540286858,6.0
72404,63668.0,72068.0,0.009805503874352212,22.0
72405,56398.0,61915.0,0.009805649377298931,4.0
72406,53802.0,72376.0,0.009806310492926776,115.0
72407,15714.0,72178.0,0.00980715011250379,27.0
72408,5247.0,5961.0,0.009808535050904812,2.0
72409,6648.0,69711.0,0.009809005328782676,3.0
72410,32319.0,61894.0,0.009809383997015338,3.0
72411,47136.0,72371.0,0.009810096263278802,230.0
72412,26596.0,71550.0,0.009811578530179808,5.0
72413,7725.0,72033.0,0.009812220280921945,11.0
72414,22722.0,72346.0,0.00981523453514635,3.0
72415,22011.0,22012.0,0.00981529983684073,2.0
72416,885.0,67164.0,0.009815530132705915,3.0
72417,71983.0,66060.0,0.009817379279094736,5.0
72418,38655.0,61348.0,0.00981758115558166,3.0
72419,13337.0,68884.0,0.009819117466819186,3.0
72420,12958.0,72029.0,0.009820220862950957,5.0
72421,32683.0,71870.0,0.009821607207814574,14.0
72422,41531.0,70811.0,0.00982338296585733,9.0
72423,22225.0,36119.0,0.009824498662921382,2.0
72424,72331.0,71158.0,0.009825232895649677,22.0
72425,72406.0,72216.0,0.009825435329072667,159.0
72426,20746.0,69290.0,0.009827444187173446,3.0
72427,20992.0,72344.0,0.009827531450456046,23.0
72428,24647.0,69509.0,0.009829145131111043,5.0
72429,70620.0,72230.0,0.009830401131323049,11.0
72430,19005.0,58337.0,0.00983159572272052,5.0
72431,35920.0,59118.0,0.009831668647466025,5.0
72432,24246.0,24248.0,0.009834751345920267,2.0
72433,10112.0,10115.0,0.009837162997834074,2.0
72434,38310.0,60300.0,0.009838190470163873,4.0
72435,34291.0,34309.0,0.009841730147927262,2.0
72436,33088.0,65692.0,0.009842583165453075,5.0
72437,17610.0,70277.0,0.009847050674150634,16.0
72438,13490.0,71150.0,0.009847264509962981,3.0
72439,3993.0,70403.0,0.009847539494024431,9.0
72440,7142.0,7221.0,0.009848413784098996,2.0
72441,50883.0,72111.0,0.009848919469345048,15.0
72442,34860.0,72121.0,0.009850033474172003,111.0
72443,47521.0,71794.0,0.009850364092287896,23.0
72444,30858.0,70636.0,0.009850422365659833,7.0
72445,8626.0,71312.0,0.009852901648424799,17.0
72446,9200.0,69007.0,0.009855334973777984,3.0
72447,42628.0,42629.0,0.009855499970602926,2.0
72448,32129.0,70648.0,0.009856502161234218,7.0
72449,7914.0,71560.0,0.009858216543491309,12.0
72450,37369.0,38584.0,0.009858735601695796,2.0
72451,48354.0,71643.0,0.009858840763267618,20.0
72452,37061.0,70334.0,0.009859084021761338,20.0
72453,27187.0,66523.0,0.009860070365860975,3.0
72454,33121.0,70228.0,0.00986136514497189,4.0
72455,56280.0,71085.0,0.009864671198451153,31.0
72456,4386.0,31932.0,0.009866153267370927,2.0
72457,53785.0,72079.0,0.009868773962124471,68.0
72458,37081.0,71080.0,0.009868890350145033,10.0
72459,9198.0,64748.0,0.009869228459256665,3.0
72460,14716.0,69592.0,0.009870370610379528,3.0
72461,59787.0,59299.0,0.009872992901214725,7.0
72462,27868.0,63364.0,0.009874734414971007,4.0
72463,70991.0,56218.0,0.009875627506834198,5.0
72464,52291.0,66692.0,0.00987653832962161,7.0
72465,56508.0,68263.0,0.009876574288853765,4.0
72466,1876.0,72220.0,0.00988169674605305,143.0
72467,2686.0,72390.0,0.009883808277025608,68.0
72468,65974.0,65976.0,0.009884338959799111,4.0
72469,71131.0,70380.0,0.009886055356628842,17.0
72470,1632.0,67259.0,0.009887229568967875,3.0
72471,46683.0,72442.0,0.009889457744234602,112.0
72472,57214.0,69078.0,0.009889524454889317,105.0
72473,3606.0,68011.0,0.009890185493419149,5.0
72474,9609.0,13072.0,0.009890510895089738,2.0
72475,3704.0,24286.0,0.009892429538105797,2.0
72476,28482.0,68935.0,0.009893190262708882,4.0
72477,23515.0,70671.0,0.00989405143307913,6.0
72478,8628.0,70428.0,0.009894571247775048,6.0
72479,18728.0,66969.0,0.00989549104438182,3.0
72480,27836.0,71603.0,0.009897276715092539,20.0
72481,30971.0,53876.0,0.009898094572861218,4.0
72482,49215.0,62989.0,0.009898610731135826,4.0
72483,1798.0,71255.0,0.009900788899293864,7.0
72484,67165.0,54303.0,0.009902120163599077,17.0
72485,33530.0,72142.0,0.009902965417368357,10.0
72486,20354.0,72048.0,0.009904969478419444,7.0
72487,48856.0,56099.0,0.009905975418973353,3.0
72488,24642.0,24643.0,0.009908764671341806,2.0
72489,50619.0,70389.0,0.009909621658029983,11.0
72490,28712.0,72254.0,0.00991183098751945,7.0
72491,16087.0,72290.0,0.009912837881318064,15.0
72492,31780.0,33085.0,0.009913170361377916,2.0
72493,38019.0,71779.0,0.009913373686609305,5.0
72494,36484.0,61051.0,0.009915888690514255,3.0
72495,6394.0,71981.0,0.00992008833022724,35.0
72496,24687.0,71450.0,0.009920516901940644,16.0
72497,72024.0,72328.0,0.009920551052241995,6.0
72498,37039.0,70338.0,0.009921191664962976,4.0
72499,86.0,72278.0,0.009922103382953086,49.0
72500,51917.0,68523.0,0.009923455321199303,3.0
72501,22621.0,22622.0,0.009923583719440887,2.0
72502,49069.0,72466.0,0.00992364443379569,144.0
72503,18973.0,72308.0,0.0099241567198044,78.0
72504,6872.0,70039.0,0.00992585327365474,4.0
72505,6910.0,6914.0,0.009927473342713716,2.0
72506,37894.0,72348.0,0.009930589593394424,90.0
72507,10205.0,72129.0,0.009933101277285403,40.0
72508,34236.0,63107.0,0.009934609157375691,3.0
72509,17468.0,48831.0,0.009935123291442359,2.0
72510,20916.0,72063.0,0.009937563410597622,23.0
72511,9416.0,69709.0,0.009937587522509343,4.0
72512,25346.0,55371.0,0.009938965684508142,3.0
72513,65468.0,63166.0,0.009941392941171018,6.0
72514,47425.0,61956.0,0.009942502066386966,3.0
72515,30294.0,63893.0,0.00994375755690784,5.0
72516,51853.0,72500.0,0.009944099272590214,4.0
72517,39521.0,58188.0,0.00994464695415117,5.0
72518,53360.0,53278.0,0.009946674149374132,4.0
72519,7624.0,72413.0,0.00994736733286367,12.0
72520,65443.0,58175.0,0.009950471758966696,4.0
72521,10963.0,70596.0,0.009951361109793002,5.0
72522,61055.0,71122.0,0.009954703274634078,11.0
72523,26644.0,70146.0,0.009957005733222684,18.0
72524,44586.0,71297.0,0.00995735714803449,12.0
72525,39199.0,72281.0,0.009957916251815366,123.0
72526,70081.0,72122.0,0.00995804797758713,10.0
72527,15333.0,66738.0,0.00995822479875386,3.0
72528,24587.0,72239.0,0.009958550386713949,35.0
72529,43794.0,62955.0,0.009959117373050531,3.0
72530,23555.0,53053.0,0.009960041976640436,3.0
72531,12811.0,12813.0,0.009960048291160123,2.0
72532,63616.0,63086.0,0.009960163067159113,4.0
72533,7215.0,50854.0,0.00996059069627926,2.0
72534,43383.0,43394.0,0.009960654197653901,2.0
72535,4216.0,69596.0,0.009962061595086622,3.0
72536,70877.0,72411.0,0.009962519059856866,232.0
72537,22032.0,53529.0,0.0099629273509141,3.0
72538,67789.0,68306.0,0.009964134871841526,7.0
72539,37947.0,72452.0,0.009965976248660757,21.0
72540,58594.0,71307.0,0.009965996190897275,46.0
72541,51654.0,72307.0,0.009966832320029994,90.0
72542,72510.0,71783.0,0.00996757383974206,39.0
72543,814.0,72523.0,0.009968706513654104,19.0
72544,55715.0,68109.0,0.009970428852910981,5.0
72545,33503.0,72310.0,0.009970513443078088,27.0
72546,40268.0,40270.0,0.00997131813274003,2.0
72547,40030.0,71851.0,0.009971639481545311,11.0
72548,9211.0,72195.0,0.009972056663121651,10.0
72549,70722.0,72106.0,0.009973745184800598,15.0
72550,10478.0,72393.0,0.009975397184660813,19.0
72551,71620.0,68998.0,0.009976532589168332,17.0
72552,62876.0,71911.0,0.009976620155412059,16.0
72553,62836.0,72394.0,0.009977127705927706,10.0
72554,50844.0,71463.0,0.009980680600377866,17.0
72555,16309.0,71082.0,0.009981013469989503,7.0
72556,2672.0,72467.0,0.009981356786075814,69.0
72557,30304.0,72515.0,0.009983745196394866,6.0
72558,66444.0,56263.0,0.009984045996935273,6.0
72559,31245.0,71431.0,0.009984328976692887,8.0
72560,48199.0,52987.0,0.00998484697539818,3.0
72561,5035.0,5036.0,0.009986174399670774,2.0
72562,72456.0,67481.0,0.00998687539827948,7.0
72563,37477.0,70478.0,0.009986991675075425,5.0
72564,14553.0,68542.0,0.009987965719391603,4.0
72565,35827.0,71592.0,0.009989663552515014,3.0
72566,22968.0,72325.0,0.009990441368124776,4.0
72567,19688.0,38359.0,0.009990956054329123,2.0
72568,39499.0,55597.0,0.009992371527440744,3.0
72569,63879.0,71365.0,0.00999441229969649,28.0
72570,40810.0,60133.0,0.009999448313971262,9.0
72571,677.0,72472.0,0.01000279758566282,106.0
72572,36464.0,69968.0,0.010003102831881992,3.0
72573,45387.0,61923.0,0.01000387906329736,4.0
72574,63450.0,62217.0,0.010003883106076276,9.0
72575,23487.0,70797.0,0.010004540946126697,3.0
72576,71493.0,70292.0,0.010005254072373971,5.0
72577,20184.0,72261.0,0.010006080823154623,19.0
72578,36089.0,71204.0,0.010006130720177874,6.0
72579,19199.0,69666.0,0.010006652010878062,3.0
72580,5047.0,5051.0,0.010007654062927774,2.0
72581,47176.0,47191.0,0.010008834064117123,2.0
72582,38563.0,60855.0,0.010009099475782112,23.0
72583,60925.0,60930.0,0.010011476751012674,5.0
72584,14326.0,71873.0,0.010011574848292062,3.0
72585,47501.0,72271.0,0.01001261620205472,46.0
72586,27894.0,62307.0,0.01001491552677575,3.0
72587,51721.0,68077.0,0.01001561751542681,3.0
72588,6226.0,71750.0,0.010016219995368471,30.0
72589,25051.0,71746.0,0.010016743530672455,23.0
72590,43162.0,69540.0,0.010019355086140339,3.0
72591,40061.0,70275.0,0.010019426677494106,4.0
72592,19666.0,19965.0,0.01002008197925796,2.0
72593,6629.0,70249.0,0.010020186314828585,5.0
72594,20320.0,20333.0,0.010020488035990937,2.0
72595,11573.0,11574.0,0.010021071391138416,2.0
72596,65740.0,72495.0,0.010021089832974894,38.0
72597,2675.0,72542.0,0.010022002616053221,40.0
72598,43783.0,63105.0,0.01002238038288501,7.0
72599,63992.0,72525.0,0.010024330992927212,125.0
72600,68359.0,65491.0,0.010025757223813185,8.0
72601,58419.0,72425.0,0.01002853110302808,161.0
72602,49131.0,49134.0,0.010029160182724643,2.0
72603,25473.0,72115.0,0.010030375192361935,26.0
72604,45469.0,45476.0,0.010033328268857333,2.0
72605,90.0,72266.0,0.01003374153759549,27.0
72606,22740.0,71161.0,0.010035073044637317,4.0
72607,36889.0,72127.0,0.010036353921737377,3.0
72608,23451.0,69798.0,0.010037290337020159,7.0
72609,12900.0,12901.0,0.010037724986166535,2.0
72610,26585.0,71939.0,0.010041008835255832,17.0
72611,13165.0,13168.0,0.010041077678909365,2.0
72612,38766.0,71505.0,0.01004146811256194,27.0
72613,29396.0,61574.0,0.010041591543351658,3.0
72614,11183.0,72006.0,0.010041841133812294,10.0
72615,25061.0,55270.0,0.010041977621984432,3.0
72616,39459.0,60398.0,0.010042050927108472,3.0
72617,41008.0,41010.0,0.010042217428703908,2.0
72618,4328.0,67332.0,0.010044609393176546,4.0
72619,32740.0,63684.0,0.010045554150044128,13.0
72620,9794.0,11576.0,0.010046040975105086,2.0
72621,42072.0,42073.0,0.010047715261715653,2.0
72622,31682.0,72502.0,0.010048290163968967,145.0
72623,5084.0,58890.0,0.010048466745675565,3.0
72624,69838.0,72612.0,0.01004885315917843,29.0
72625,69950.0,70670.0,0.010049086282964803,14.0
72626,71707.0,70070.0,0.01004953448869069,13.0
72627,27925.0,71997.0,0.010052968176058738,11.0
72628,61642.0,72490.0,0.01005340491480205,10.0
72629,3131.0,72262.0,0.010053433651076575,107.0
72630,41755.0,64328.0,0.010053924806953541,43.0
72631,83.0,192.0,0.010054279332030973,2.0
72632,28398.0,36213.0,0.010054365631640963,2.0
72633,49587.0,49588.0,0.010056131499292433,2.0
72634,7653.0,72338.0,0.010056471758468882,23.0
72635,39236.0,39328.0,0.010057872659479836,2.0
72636,39112.0,70226.0,0.010058119371812752,3.0
72637,35328.0,72503.0,0.010060582265936452,79.0
72638,548.0,70711.0,0.010061769542836278,6.0
72639,37217.0,71897.0,0.010062670515752777,36.0
72640,44566.0,70395.0,0.010064859999820302,17.0
72641,41490.0,42487.0,0.010064901030870361,2.0
72642,65581.0,65588.0,0.01006531916416219,4.0
72643,30898.0,72200.0,0.010067455887284872,8.0
72644,54939.0,71744.0,0.010067980647832568,11.0
72645,64400.0,72270.0,0.010068770076556422,31.0
72646,65731.0,54062.0,0.010069749218971592,4.0
72647,72341.0,60057.0,0.010069853982847375,7.0
72648,65728.0,72204.0,0.010070983124058583,11.0
72649,17541.0,56066.0,0.01007297296174348,3.0
72650,44332.0,70339.0,0.010074542189770804,28.0
72651,1142.0,52493.0,0.010074837622566774,3.0
72652,71778.0,71044.0,0.010075164018659166,9.0
72653,67033.0,61654.0,0.010075335906714293,24.0
72654,13398.0,70764.0,0.010076969229703385,4.0
72655,51675.0,69144.0,0.010078910026235424,3.0
72656,47848.0,61790.0,0.010079090153883466,7.0
72657,18674.0,66610.0,0.010079191350797644,23.0
72658,8799.0,72285.0,0.010079529670289345,9.0
72659,10279.0,71597.0,0.010079827541260173,5.0
72660,8598.0,72081.0,0.010079977428380392,34.0
72661,62939.0,67231.0,0.010080788723555984,8.0
72662,8909.0,65883.0,0.010081080049794959,3.0
72663,55658.0,72047.0,0.010081083854229523,112.0
72664,17108.0,20810.0,0.010081438913084367,2.0
72665,4390.0,72535.0,0.01008154133738154,4.0
72666,46083.0,70983.0,0.010082000054140311,23.0
72667,1150.0,52756.0,0.010084664651559522,3.0
72668,23530.0,70555.0,0.010087274528174574,4.0
72669,56496.0,54238.0,0.01008754334040016,4.0
72670,70956.0,70703.0,0.010089022580957088,7.0
72671,11462.0,53565.0,0.010089485983348582,3.0
72672,61430.0,72345.0,0.010089827182367245,8.0
72673,35430.0,69045.0,0.010092065037883452,16.0
72674,43677.0,43678.0,0.010093549104651734,2.0
72675,41665.0,41666.0,0.010094400829371459,2.0
72676,65158.0,71205.0,0.010095228455306656,6.0
72677,7112.0,72549.0,0.010095533978358466,16.0
72678,38650.0,70923.0,0.010096605496351573,3.0
72679,16611.0,72555.0,0.010097746483972296,8.0
72680,63957.0,54191.0,0.01009814888366237,5.0
72681,67644.0,69239.0,0.010098375214429162,12.0
72682,1539.0,71104.0,0.010098970545971576,5.0
72683,71410.0,56619.0,0.010099812154303453,55.0
72684,47568.0,66124.0,0.010103285719805203,12.0
72685,15420.0,15426.0,0.01010379049479158,2.0
72686,13854.0,71498.0,0.010105314406547859,8.0
72687,15730.0,56283.0,0.010105453149287597,3.0
72688,37857.0,72506.0,0.010105647008594535,91.0
72689,34702.0,72601.0,0.010106010026816346,162.0
72690,45990.0,46018.0,0.010106059671716173,2.0
72691,17097.0,72399.0,0.010107508309522437,33.0
72692,72321.0,72457.0,0.010107513215302117,78.0
72693,10089.0,66148.0,0.010107856344505516,3.0
72694,9293.0,9355.0,0.010109557180790282,2.0
72695,39332.0,72543.0,0.010110673818607346,20.0
72696,42592.0,59296.0,0.010111030223586245,4.0
72697,45470.0,71943.0,0.010113938080695257,3.0
72698,14258.0,68616.0,0.010119206927523482,5.0
72699,38082.0,72458.0,0.010119744862501986,11.0
72700,13951.0,65272.0,0.010120678741524352,7.0
72701,9797.0,66338.0,0.01012111187644741,5.0
72702,1586.0,72599.0,0.010122468804066123,126.0
72703,41026.0,72672.0,0.01012330713013576,9.0
72704,7305.0,64543.0,0.010123374323383665,13.0
72705,69491.0,69352.0,0.010123839785406919,4.0
72706,49149.0,70019.0,0.010124214414404234,3.0
72707,16346.0,69948.0,0.010124463535995663,3.0
72708,27197.0,71446.0,0.010124722206089527,4.0
72709,10283.0,67928.0,0.010126964324685727,7.0
72710,49416.0,67665.0,0.010127212683498307,15.0
72711,59126.0,58855.0,0.010127323844705166,10.0
72712,14945.0,72483.0,0.010127479393804997,8.0
72713,53940.0,71372.0,0.01012820339794295,13.0
